id,name,isActive,activationType,isForceOnly,isRanked,descriptionShort,descriptionLong
dc6ec58730af3c2f25ed,Dockyard Expertise,true,Action,false,true,"May make an Average (:pu: :pu:) Knowledge (Education) check when at a space dock. If successful, the cost and time for repairs is reduced by 25% per rank of Dockyard Expertise.",
d409ba259aab08e95fcd,Dodge (Improved),true,Incidental,false,false,"After using Dodge, can make a Move maneuver as an outof- turn incidental.",
1436b15c1b24c28f741c,Don't Shoot!,true,Action,false,false,"Once per session as an action, make a Hard (:pu: :pu: :pu:) charm check. On success, cannot be the target of combat checks until the end of the encounter or until making a combat check.",
707080c42d36a1f75f13,Double or Nothing,true,Incidental,false,false,"Suffer 2 strain to perform the Double or Nothing incidental to increase the difficulty of the next check by one. Then, after canceling opposing symbols, double the amount of remaining :adv:.",
b3b5328fd5d009e90cdf,Double or Nothing (Improved),false,Passive,false,false,"When performing the Double or Nothing incidental, after canceling opposing symbols, also double the amount of remaining :suc:.",
b6ed64fe3b3855f09bd6,Double or Nothing (Supreme),false,Passive,false,false,When performing the Double or Nothing incidental also double the number of :tri: and :des:.,
8a4abedf261c8840f866,Double Talk,false,Passive,false,false,The character may spend :adv: :adv: or :tri: from a successful Charm or Deception check to disorient a number of opponents within short range equal to his Presence for remainder of round and next two rounds.,
463ad0906a3b930bcb1d,Embrace Your Hate,true,Incidental,false,true,May spend 1 Destiny Point and then suffer Conflict equal to dark side Destiny Points in pool to add equal damage to melee attack. May use this ability once per encounter per rank.,
44d75afe59ba86af601b,Essential Kill,false,Passive,true,false,"When making a non-Gunnery combat check, the character may add :wh: no greater than Force rating to the check. The character may spend :ldsp: to add :adv:, or :ldsp: :ldsp: :ldsp: to add :tri: (character’s choice) to the result.",
d04dabc37eb169036a56,Exhaustive Questioning,true,Incidental,false,false,"Whenever the character makes a successful social skill check against a captured enemy within short range, may reduce that enemy’s strain threshold by 2 for the remainder of the session and can spend :adv: to inflict 1 strain.",
65794c8a65185147fcbe,Expert Handler,false,Passive,false,true,Remove :bk: per rank of Expert Tracker to find tracks or track targets. Decrease time to track a target by half.,
dd15a89c6adb267e67cb,Extended Reach,true,Incidental,false,false,"While armed with a twohanded melee weapon, may suffer one strain to make a Melee combat check with that weapon targeting an enemy at up to short range (rather than engaged range).",
ded8d3de81e525504b0b,Far Strike,true,Action,true,false,"As an action, make a Brawl check as a ranged attack, adding :wh: up to Force rating. Increase the range of the attack by one band for each :ldsp: spent, to a maximum of long.",
cb5bf1591fba1de40042,Fear the Shadows,true,Action,true,false,Perform the Fear the Shadows action; make a Hard (:pu: :pu: :pu:) Deception check to force a single minion group or rival to flee the encounter.,
1c7dde9e5818fbf03c81,Fearsome Rep,false,Passive,false,true,Add automatic :adv: to the results of Coercion checks equal to ranks in Fearsome Rep.,
d465f61b057998c1b1d8,Force Connection,false,Passive,true,false,"When the character performs a Survival or Knowledge (Xenology) skill check, he may roll :wh: no greater than his Force rating. The character may spend :ldsp: to add :suc: or :adv: (character’s choice) to the result.",
21ff874c151c94a34bba,Formation Tactics,true,Action,false,false,"May take the Formation Tactics action by making a Hard (:pu: :pu: :pu:) Leadership check. If successful, he may choose a number of allies within short range equal to :suc: generated. Upgrade the difficulty of attacks against these allies once until the end of his next turn.",
8acd9309e62813cb2829,Formation Tactics (Improved),true,Maneuver,false,false,The difficulty of Formation Tactics is reduced to Average (:pu: :pu:). May spend :tri: or 6x:adv: to have effect last until end of encounter.,
bab30d292659aca3798e,Fortified Vacuum Seal,false,Passive,false,true,Increase the hull trauma threshold of Signature Vehicle by 1 per rank of Fortified Vacuum Seal.,
681e362407e6a1ed0114,Fortune Favors the Bold,true,"Incidental, Out of Turn",false,false,"Once per session as an incidental, suffer 2 strain to flip one dark side Destiny Point to light side.",
3ea5e0776d64b77af0be,Freerunning,true,Incidental,false,false,Suffer 1 strain when making a Move maneuver to move to any location within short range.,
e769b345bc385d444234,Freerunning (Improved),true,Incidental,false,false,Suffer 4 strain when making a move maneuver to move to any location within medium range.,
61e775ece6e4b2c2cd1c,Full Stop,true,Maneuver,false,false,"When piloting a ship or vehicle, take a full-stop maneuver to reduce speed to zero and suffer system strain equal to the speed reduced.",
e0005071787fcd421c62,Guns Blazing,true,Incidental,false,false,"As an incidental, suffer 2 Strain to avoid increasing the difficulty of a Ranged (Light) check to attack with two weapons.",
c9187b3821e4f4520fe7,Harass,true,Incidental,false,false,"Whenever the character’s bonded animal makes a successful combat check against a target, it may forgo inflicting damage to upgrade the difficulty of the target’s next check once instead.",
9c029720575271f03f8d,Headbutt,true,Incidental,false,false,"Perform Headbutt incidental, suffering 2 wounds to knock down an disorient enemy.",
208417982804da9501c2,Heavy Hitter,true,Incidental,false,false,"Once per session, spend :tri: on a successful Ranged (Heavy) or Gunnery check to add the Breach 1 quality to the attack, or increase an existing Breach rating by 1.",
c5b9f6d9ba1451bff85e,Heroic Resilience,true,"Incidental, Out of Turn",false,false,"Immediately after being hit by an attack but before suffering damage, spend 1 Destiny Point to increase soak by ranks in Resilience.",
ab18c8145df2da7f15cf,Hidden Storage (Improved),false,Passive,false,false,The character may use Hidden Storage to store an item within his own suitably modified body.,
a7a9eb1eefcb808b7911,High-G Training,true,"Incidental, Out of Turn",false,true,"When a starship or vehicle being piloted would suffer system strain, may suffer strain up to ranks in High-G Training to prevent an equal amount of system strain.",
0364ef271c2f3ee1ec97,Holistic Navigation,true,Incidental,true,false,"When making an Astrogation skill check, the character may spend one Destiny Point to remove :des:, or to remove :thr: equal to his ranks in Perception.",
2337523f53278a094bd1,Hunter's Quarry,true,Action,false,false,Take Hunter’s Quarry action; make a Hard (:pu: :pu: :pu:) Survival check to upgrade the ability of all attacks made against a target at long range until the end of the character’s next turn.,
cdfc94613fd49430aa47,Hunter's Quarry (Improved),false,Passive,false,false,Suffer 2 strain to perform Hunter’s Quarry action as a maneuver.,
7f5ba6c8380ca8a24982,Impossible Fall,true,"Incidental, Out of Turn",true,false,"Once per session, perform Impossible Fall incidental when falling, make Force power check and spend :ldsp: :ldsp: to decrease fall by one range band and land somewhere safe, Spend :ldsp: to decrease distance by one additional range band.",
6be08629b79839a6f5ae,Improvised Defenses,true,Action,false,false,May make an Average (:pu: :pu:) Survival check to fashion small defenses. It provides cover for up to 4 characters for the rest of the encounter.,
6976bdfd44892dd796d4,Improvised Detonation,true,Action,false,false,"Once per session, make a Hard (:pu: :pu: :pu:) Mechanics check to perform the Improvised Detonation action and build an explosive device, dealing damage equal to ranks in Intellect + ranks in Mechanics + :suc:.",
2552eab3af145ce33e1d,Improvised Detonation (Improved),false,Passive,false,false,"Once per session, make a Hard (:pu: :pu: :pu:) Mechanics check to perform the Improvised Detonation action and build an explosive device, dealing damage equal to ranks in Intellect + ranks in Mechanics + :suc:.",
57d16779be3c55a301b5,Improvised Position,true,Action,false,false,The character may make a Hard (:pu: :pu: :pu:) Mechanics check to construct a secure position. This provides cover for the group and its vehicles.,
f8f49795e18187e0c561,Incite Distraction,true,Action,false,false,"While in a crowd, may perform the Incite Distraction action to make an Average (:pu: :pu:) Deception check. If successful, enemies treat the area as difficult terrain. May spend :tri: to make the location impassable terrain to them instead.",
9b5a06605971512c1f49,Indistinguishable (Improved),false,Passive,false,false,The character may extend the effects of Indistinguishable to a number of allies within short range equal to ranks in Deception.,
3ba3c74c86f24ccbcdfd,Indomitable Will,true,Maneuver,true,false,"Once per encounter as a maneuver, suffer 3 strain to commit :wh: up to Force rating and reduce all damage suffered by an equal amount, but suffer 1 strain each turn.",
fec83eb05281e5311cec,Inner Peace,true,Incidental,false,true,"Once per encounter, convert a number of dark side Destiny Points equal to ranks in Inner Peace to light side Destiny Points and reduce Conflict gained this session.",
4edf7a5cba37698290b3,Inside Knowledge,true,Action,false,false,"Once per session while in an enemy facility or vessel, may perform the Inside Knowledge action; make a Hard (:pu: :pu: :pu:) Skulduggery check. Character may then find a single personal scale item with a rarity no greater than Cunning plus 2, previously stashed here, or gain a narrative benefit.",
0b95dce322e87b297c08,Inside Person,true,Incidental,false,false,"Once per session the character may spend a Destiny Point to establish he has been undercover in an identified enemy base or large vehicle. For the remainder of the session, add automatic :adv: :adv: to checks he or his allies make that are associated with that location.",
692dc0487d0b27532b74,Inspiring Leadership,true,Action,false,false,"Take the Inspiring Leadership action by making an Average (:pu: :pu:) Leadership check. If successful, a number of allies not exceeding his rating in Presence within short range add automatic :suc: to their next skill check.",
34ba2cd9990abb9d297e,Intuitive Navigation,false,Passive,true,false,"When performing an Astrogation or Knowledge (Outer Rim) Skill check, the character may roll :wh: no greater than his Force rating. The character may spend :ldsp: to add :suc: or :adv: (character’s choice) to the result.",
a4f536c8a1cdbf930879,Just Kidding,true,"Incidental, Out of Turn",false,false,"Once per round as an incidental, spend 1 Destiny Point to ignore :des: generated on a social check by the character or any ally in short range.",
78f7463069434ca8fb5f,Juyo Savagery,false,Passive,true,false,The character adds +5 to Critical Injury rolls from Lightsaber attacks for each dark side Destiny Point in the Destiny pool.,
4984b585e1d7ba0434ae,Know the Enemy,false,Passive,false,false,The character may use Knowledge (Warfare) skill when making checks to determine Initiative.,
a72b35c6716deaee6b04,Know the Ropes,false,Passive,false,false,Add :bl: to checks made to escape from restraints equal to ranks in Knowledge (Underworld). Spend :tri: to free all other allies within short range.,
021b0ed95f614a3d26af,Know Their Weakness,true,Action,false,true,"Once per session, may perform the Know Their Weakness action and choose one target within short range; make a Hard (:des:) Perception check to downgrade the difficulty of social skill checks against target once per rank of Know Their Weakness until end of the session.",
4831f8a7a7c8dd3c7412,Know Their Weakness (Improved),false,Passive,false,false,The character may extend the effects of Know Their Weakness to a number of enemies within short range equal to his Presence.,
38c57d7e15c647ecc4e6,Koiogran Turn,true,Maneuver,false,false,"When an opponent has gained the advantage on a starship or vehicle being piloted, may perform a Koiogran Turn maneuver to remove the effects.",
b965cfc56f5b550a69fe,Loom,false,Passive,false,false,"When an ally engaged with the character makes a successful Charm, Deception, or Negotiation check, the character adds :adv: per rank in Coercion to the ally’s check.",
9d9936d19061bf3061c3,Lose Them,true,Action,false,false,"When being followed or chased, the character may perform the Lose Them action and make a Hard (:pu: :pu: :pu:) Stealth check. If successful, add bb to checks to follow him for the remainder of the encounter and may spend :tri: to indicate his pursuers have lost him completely.",
0bc0d75072ff89934c1f,Made You Talk,true,Action,false,false,"Once per session, may make an opposed social skill check against a captured enemy character within short range and add :bl: for every 2 strain inflicted on the target that encounter. If successful, the PCs gain a bonus based on the enemy NPC type.",
cf9a3148f82b553ae13f,Marked For Death,true,Maneuver,true,false,"Take the Marked for Death maneuver, committing :wh:. Add :adv: :adv: to combat checks against target while :wh: remains committed, but cannot use this talent again until the original target is incapacitated or the session ends.",
60e6634ba536d7b1ed74,Master Demolitionist,true,Incidental,false,false,"When resolving an attack from a personal explosive or ordinance weapon, may spend :adv: or :tri: to have the weapon’s Blast quality act at short range, or medium if it already acts at short.",
da4762266583e65db354,Master Strategist,true,"Incidental, Out of Turn",false,false,"Once per phase during a mass combat, may suffer 2 strain to decrease difficulty of Mass Combat check once.",
c06c7fde782aaa43f182,Menace,true,Maneuver,false,false,Character guides bonded animal to perform Menace Maneuver: Enemy within short range of the bonded animal adds :bk: to next Combat checks made against the character.,
a0f545352269ad1c90ef,Most Impressive,true,Incidental,false,false,Spend :tri: from any skill check to allow a number of allies not exceeding the character’s rating in Presence within short range to add automatic :adv: to their next check.,
571aaaa05ba727c9b49a,Moving Target,false,Passive,false,true,"If the character has already acted this round, increase ranged defense by 1 per rank of Moving Target.",
d497c5fc57b70a714268,Museum Worthy,true,Action,false,false,"Once per session, take Museum Worthy action; make a Hard (:pu: :pu: :pu:) Knowledge (Education) check to ascertain information regarding a relic, ruin, or piece of history.",
ce7e0affd51af28a655e,Natural Athlete,true,Incidental,false,false,"Once per session, may reroll any 1 Athletics or Coordination check.",
3e06ae0e6729d804e9f6,Natural Instructor,true,Incidental,false,false,"Once per session, may re-roll one Discipline or Leadership check.",
023416ce5402e5ff1b3e,Natural Merchant,true,Incidental,false,false,"Once per session, may reroll any 1 Streetwise or Negotiation check.",
f1d4db05c59531493dca,Not Today,true,"Incidental, Out of Turn",false,false,"Once per session, spend a Destiny Point to save Signature Vehicle from destruction.",
8efac45c61451aa31742,One With Nature,true,"Incidental, Out of Turn",false,false,"When in the wilderness, the character may make a Simple (-) Survival check (instead of Discipline or Cool) to recover strain at the end of an encounter.",
8defc2bfe838fdc99ae7,Overstocked Ammo,false,Passive,false,true,Increase the value of the Limited Ammo quality of any weapons mounted on Signature Vehicle by 1 per rank of Overstocked Ammo.,
8d3ee1e346eed05540de,Persistent Targeting,false,Passive,false,false,"After making one or more successful combat checks against a target, add :bl: to combat checks against that same target for the remainder of the encounter.",
c291000bfbfa61894fe5,Pilot Training,false,Passive,false,false,Piloting (Planetary) and Piloting (Space) become career skills.,
3623ff624f40145ae40e,Pin,true,Action,false,false,Take Pin action; make an Opposed Athletics check to immobilize an engaged opponent until the end of the character’s next turn. Spend :tri: to extend duration one round.,
023e844f6440304e2ba1,Power From Pain,true,Incidental,true,false,"Once per session as an incidental, may spend 1 Destiny Point to gain +1 Force Rating for reach Critical Injury character is suffering until the end of the encounter.",
4ce68e90d6e797336e5d,Prepare To Be Boarded!,true,Action,false,false,"Once / encounter may take Prepare to be Boarded! action; make opposed Coercion vs. Discipline check against enemy ship captain. If successful, the enemy suffers 1 strain per uncanceled :suc: and surrenders ship if he exceeds strain threshold. may also spend :tri: or :adv: :adv: :adv: :adv: to inflict strain equal to ranks in Coercion.",
5c1533b4b9475ca675ec,Pride and Joy,false,Passive,false,false,Choose one starship or vehicle character owns with a silhouette of 4 or higher; it becomes his “Pride and Joy” vessel. He upgrades the ability of all social skill checks he makes while within short range of the vessel once.,
19df94f401ccd6d0dced,Pride and Joy (Improved),false,Passive,false,false,"While inside his Pride and Joy vessel, recover 1 additional strain whenever recovering strain and spend :adv: on checks made to recover strain to allow an ally also within the vessel to recover one strain.",
756e050719f9184455c4,Pride and Joy (Supreme),true,Incidental,false,false,"While inside his Pride and Joy vessel, once per session as an incidental, the character may reduce its silhouette by 2 (to a minimum of 0) for the remainder of the round and following round.",
fd92e53b9d97c16d1859,Push Aside,true,Incidental,false,false,"After making a successful Melee, Brawl, or Lightsaber combat check against an engaged foe, may force the foe to move to short range in a direction of the opponent’s choosing. Spend :tri: to cause the opponent to fall prone after moving.",
64db279ffd1830e370df,Push the Specs,true,Action,false,false,"Perform the Push the Specs action when in a starship or vehicle, making an Average (:pu: :pu:) Knowledge (Education) check. With success, the ship’s top speed increases by 1 for a number of rounds equal to the character’s Intellect.",
963e14def82a8900e294,Quick Draw (Improved),false,Passive,false,false,May use Quick Draw twice per round.,
3551fb9fd54e79b47e8d,Rain of Death,true,Maneuver,false,false,Perform the Rain of Death maneuver to ignore the increased difficulty due to the Auto-fire quality of attacks made this turn.,
e8bb968ee07e875104a9,Ready For Anything,false,Passive,false,true,Remove :bk: per rank of Ready for Anything on Mass Combat checks and Cool of Vigilance checks to determine Initiative order.,
71f35a014d8d270109f7,Ready for Anything (Improved),false,Passive,false,false,"When making Cool or Vigilance checks to determine Initiative order, may spend :tri: to add :suc: equal to ranks in Ready for Anything.",
b0d16630539809d9759c,Reinforced Frame,false,Passive,false,false,"Signature Vehicle gains Massive 1: when making an attack targeting the ship or vehicle, the Critical rating of any weapon used counts as 1 higher.",
95493cb47c5ab62b7d7a,Repair Patch Specialization,false,Passive,false,true,"Whenever using an emergency repair patch, the target heals an additional wound per rank of Repair Patch Specialization.",
e4fb14f88e2d791c3d32,Resist Questioning,true,"Incidental, Out of Turn",false,false,"When targeted by an opposed social skill check, the character may suffer 2 strain to perform the Resist Questioning (out of turn) incidental, adding b to the check. If the check fails, may spend :des: to indicate he has provided false information to foe.",
74447a1c7826b1484686,Resist Questioning (Improved),false,Passive,false,false,"When one ally within short range is targeted by an opposed social skill check, the character may perform Resist Questioning to affect this check instead. If the check fails, may spend :des: to indicate the ally provided false information to foe.",
9ee4b9f2cca65d389589,Saber Throw (Improved),false,Passive,true,false,"When performing the Saber Throw action, may increase the range to long range. When attacking a target at long range, spend :ldsp: :ldsp: to have weapon return to hand.",
645ae73f7b76b5037b2b,Sapith Sundering,true,Incidental,true,false,"May add :wh: up to Force Rating to Brawl checks; the attack gains the Sunder quality, and character may spend :ldsp: generated on the check as :adv: to activate the Sunder quality.",
05e00ce326d337b2a8d6,Second Chances,true,Incidental,false,true,"Once per encounter, choose a number of positive dice equal to ranks in Second Chances and reroll them.",
c479cb722c3df06b81e9,Secrets of the Jedi,false,Passive,false,false,"Lightsaber becomes a Career skill. He may also decrease the difficulty of checks made to construct or repair lightsaber hilts a number of times equal to half his ranks in Knowledge (Lore) (rounded up), to a minimum of Easy (:pu:).",
6e71940946d7c671f5dc,Secrets of the Jedi (Improved),false,Passive,false,false,Discipline becomes a career skill. Secrets of the Jedi may also be used when installing mods on lightsabers.,
9aa3ee96529dfe6e2479,Seen A Lot of Things,false,Passive,false,false,"Whenever the character fails a Knowledge check, he may spend :adv: :adv: :adv: to roll the check again during his next turn.",
dbc3dfdad967e2cc0922,Seize the Initiative,true,Maneuver,false,false,"Once per session as a maneuver, may make a Hard (:pu: :pu: :pu:) Athletics check. On success, other PCs may take their turns immediately.",
e089ae687bd51f54d442,Sense the Scene,true,Action,true,false,"Perform the Sense The Scene action; Make a Hard (:pu: :pu: :pu:) Perception check and add :wh: no greater than Force rating, if successful, spend :ldsp: to identify the emotional characteristics of one person involved in the crime.",
cdc8396b8133d866c12c,Shortcut (Improved),true,Incidental,false,false,"When engaging in a chase or race, may suffer 2 strain to add :suc: equal to ranks in Shortcut to the check.",
d6604268b657efe60184,Showboat,true,Incidental,false,false,"When making a check in a starship or vehicle, may suffer 2 strain to gain :tri: on success or :des: on failure.",
eec83dfd8272899500f9,Smart Handling,true,Action,false,false,"Once per session, take the Smart Handling action, making a Hard (:pu: :pu: :pu:) Knowledge (Education) check. Until start of the next round the ships handling increase by 2 plus an amount equal to :adv: scored on the check to a maximum of handling +4.",
7a8b8ce7556218b896c2,Soothing Tone,true,Action,false,false,Take a Soothing Tone action; make an Average (:pu: :pu:) Knowledge (Xenology) check to allow a beast to recover strain equal to .,
6261a3739ef79478b1e5,Sorry About the Mess,false,Passive,false,false,Decrease the Critical Rating of a weapon by 1 (to a minimum of 1) against targets that have not yet acted this encounter.,
a3da41394ddf3a0cef9e,Spitfire,false,Passive,false,false,"After a successful combined check with two Ranged (Light) weapons, additional hits can be allocated to other targets within range of the weapon.",
d2c2ccaa81d2dd55375a,Spur,true,Incidental,false,false,Take a Spur action; make a Hard (:pu: :pu: :pu:) Survival check to increae a beast’s top speed by 1. The beast suffers 2 strain every round it stays spurred.,
717300bdca0dc66e3bdf,Spur (Improved),true,Maneuver,false,false,Suffer 1 strain to attempt Spur as a maneuver and decrease its difficulty to Average (:pu: :pu:).,
54e252c33e00fda22643,Spur (Supreme),false,Passive,false,false,"When activating and maintaining Spur, the beast only suffers 1 strain instead of 2.",
cf3f1a2adcae3667b262,Steady Aim,false,Passive,false,false,The character does not lose the benefits of the Aim maneuver if he performs other maneuvers (including moving) or actions. He does lose the benefits of the Aim maneuver if the encounter ends.,
483daaf339e538ace7bd,Steady Nerves,false,Passive,false,true,Remove :bk: per rank of Steady Nerves from Cool or Skulduggery checks.,
359a369615fa26ac32ac,Street Smarts (Improved),true,Action,false,false,"Once per session, may take an Improved Street Smarts action; make a Formidable (:pu: :pu: :pu: :pu: :pu:) Streetwise or Knowledge (Underworld) check to learn one vital clue from the GM. Reduce the difficulty once per rank of street smarts.",
e20758d1e6d32e30ba39,Studious Plotting,false,Passive,false,false,"When making a Streetwise or Survival skill check to navigate on a world, the character may use Intellect instead of Cunning.",
fbd1cf7fd2556e105860,Superhuman Reflexes,true,Incidental,true,false,"Once per Session, after generating :des: on a Piloting check, cancel the :des: and add :suc: equal to ranks in Cool.",
d54e7725aa42e47a7a43,Survival of the Fittest,true,Incidental,true,false,"Once per session, when making a single check, the character may treat his Force rating as being equal to ranks in Survival.",
f61aaffdfc0c84158714,Talk the Talk,true,Incidental,false,false,"When making a Knowledge skill check, the character may spend 1 Destiny Point to substitute Knowledge (Underworld) or Streetwise for the required skill.",
6e87274c258e400f048b,Targeted Firepower,true,Action,false,false,"Once per session may take Targeted Firepower action; identify one enemy target and make a Hard (:pu: :pu: :pu:) Knowledge (Warfare) check. If successful, for the rest of encounter allies within short range of character add :adv: to attacks against target equal to :suc: gained in the check.",
512c6ef95be19f9843af,Temple Training,true,Incidental,true,false,"Before making a Lightsaber skill check, the character may spend one Destiny Point to add damage to the attack equal to his ranks in Knowledge (Lore).",
